"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Grenada","GRD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","","","","","13.5","","13.2","","","12.8","","","","","12.2","","","","","11.7","","11.4","11.4","11.2","",
"Guam","GUM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1","","","","","24","","22.1","","","19.7","","","","","16.3","","","","","13.5","","12.5","12.1","11.7","",
"High income","HIC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7730558740806","","","","","31.5188024256302","","30.0062153155985","","","27.841508197183","","","","","24.6939778543742","","","","","22.0875193293137","","21.1322609766843","20.6578686101076","20.2109706343908","",
"Hong Kong SAR, China","HKG","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","","","","","15.6","","15.1","","","14.5","","","","","13.6","","","","","12.8","","12.4","12.3","12.1","",
"Heavily indebted poor countries (HIPC)","HPC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1569937696274","","","","","17.4846266398681","","16.2439819103238","","","14.6427510857246","","","","","12.4848812735586","","","","","10.7613117512855","","10.18161214092","9.89788738014551","9.64036312652665","",
"Croatia","HRV","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3","","","","","34.9","","34.9","","","34.8","","","","","34.6","","","","","34.5","","34.5","34.3","34.4","",
"Haiti","HTI","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","","","","","10.5","","10.1","","","9.7","","","","","9","","","","","8.4","","8.2","8.1","8","",
"Hungary","HUN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","","","36.5","","35.7","","","34.9","","","","","33.3","","","","","32","","31.3","31.1","30.8","",
"IBRD only","IBD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4484475451642","","","","","31.9161905469462","","30.5468587484546","","","28.7561969683807","","","","","26.0386981734013","","","","","23.6988250541343","","22.8843689049048","22.5045077591665","22.0900926343014","",
"IDA & IBRD total","IBT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8458587177371","","","","","31.0698758734827","","29.6142793466251","","","27.6809911227655","","","","","24.7800662375135","","","","","22.2686103926817","","21.3861537462829","20.9719917751124","20.5394208042638","",
"IDA total","IDA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0118078871803","","","","","27.2443750811126","","25.4847128649304","","","23.0928845188962","","","","","19.7276526787874","","","","","16.9117515636097","","15.9503567522775","15.4972357984175","15.0811100575328","",
"IDA blend","IDB","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1561587936534","","","","","21.3503903426886","","20.067180015785","","","18.2074746411862","","","","","15.3580784887494","","","","","12.9514302371717","","12.1989196884789","11.8193898765932","11.4792404945981","",
"Indonesia","IDN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","","","","33.7","","33.4","","","32.7","","","","","32","","","","","31.4","","31.2","31.1","31","",
"IDA only","IDX","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2078046567432","","","","","30.9188096682501","","28.8940137205108","","","26.2094243974136","","","","","22.4775067017824","","","","","19.3678259397921","","18.276283055929","17.7749007647846","17.30968725535","",
"Isle of Man","IMN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7","","","","","46.7","","43.1","","","38.5","","","","","31.6","","","","","26.2","","24.4","23.5","22.6","",
"Not classified","INX","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2","","","","","31.2","","29.4","","","27","","","","","23.4","","","","","20.3","","19.2","18.7","18.2","",
"Iran, Islamic Rep.","IRN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","","","","","19.7","","18.6","","","16.9","","","","","14.8","","","","","13","","12.5","12.2","11.9","",
"Iraq","IRQ","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","","","","","22.2","","21.7","","","21.3","","","","","20.8","","","","","20.3","","20.2","20.2","20.1","",
"Iceland","ISL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1","","","","","24","","21.7","","","18.6","","","","","14.4","","","","","11.3","","10.2","9.7","9.2","",
"Israel","ISR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","","","","","27.8","","27.2","","","25.9","","","","","24.1","","","","","22.4","","21.8","21.5","21.2","",
"Italy","ITA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9","","","","","25.1","","24.8","","","24.4","","","","","23.7","","","","","23","","22.7","22.6","22.4","",
"Jamaica","JAM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8","","","","","16.8","","16.1","","","15.1","","","","","13.6","","","","","12.3","","11.9","11.7","11.5","",
"Jordan","JOR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5","","","","","32.9","","32.8","","","32.9","","","","","33.2","","","","","33.6","","33.8","33.8","34.1","",
"Japan","JPN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4","","","","","29.3","","27.6","","","25.5","","","","","22.3","","","","","19.5","","18.5","18","17.5","",
"Kazakhstan","KAZ","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1","","","","","31.4","","30.2","","","28.4","","","","","25.6","","","","","23","","22.1","21.7","21.1","",
"Kenya","KEN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3","","","","","17.3","","16.2","","","14.8","","","","","12.6","","","","","10.8","","10.2","9.9","9.6","",
"Kyrgyz Republic","KGZ","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4","","","","","30.6","","29.5","","","28.1","","","","","25.7","","","","","23.7","","23","22.6","22.2","",
"Cambodia","KHM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1","","","","","32.6","","30.7","","","28","","","","","24","","","","","20.9","","19.7","19.1","18.6","",
"Kiribati","KIR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","60.5","","57.4","","","53.4","","","","","47.1","","","","","41.6","","39.7","38.5","37.7","",
"St. Kitts and Nevis","KNA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5","","","","","30.9","","29.4","","","27","","","","","23.6","","","","","20.6","","19.6","19","18.6","",
"Kuwait","KWT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9","","","","","20.4","","20.2","","","20","","","","","19.6","","","","","19.4","","19.3","19.4","19.4","",
"Latin America & Caribbean (excluding high income)","LAC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2935068799748","","","","","20.4718064703588","","19.4746658060661","","","18.1135664922237","","","","","16.0969504690853","","","","","14.3634435973287","","13.7376888540285","13.4993654255661","13.1839011441047","",
"Lao PDR","LAO","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8","","","","","44.7","","42.1","","","38.1","","","","","32.7","","","","","28.4","","26.8","26.1","25.4","",
"Lebanon","LBN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3","","","","","36.4","","37.4","","","38.9","","","","","41.4","","","","","44.5","","45.6","46.3","46.9","",
"Liberia","LBR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4","","","","","14","","12.6","","","10.7","","","","","8.3","","","","","6.4","","5.8","5.5","5.2","",
"Libya","LBY","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4","","","","","32","","31","","","29.6","","","","","27.4","","","","","25.6","","24.8","24.5","24.2","",
"St. Lucia","LCA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9","","","","","18.4","","17.7","","","16.9","","","","","15.7","","","","","14.7","","14.2","14.1","13.9","",
"Latin America & Caribbean","LCN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.10037477001","","","","","21.1714653964219","","20.131449573739","","","18.7144952851716","","","","","16.6125671866255","","","","","14.819288520434","","14.1632437571085","13.9092793512262","13.5828855217486","",
"Least developed countries: UN classification","LDC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7669357330269","","","","","32.1706373773201","","30.032847592332","","","27.1849747774834","","","","","23.2265926296037","","","","","19.9411780498062","","18.7911302882847","18.268512047895","17.7802997680719","",
"Low income","LIC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0560145567899","","","","","19.3876234518555","","18.0918375227953","","","16.3419817769528","","","","","14.010566221707","","","","","12.1179744825299","","11.4857305655558","11.152211268059","10.883708035876","",
"Liechtenstein","LIE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","","","","","27","","26","","","24.8","","","","","23.1","","","","","21.7","","21.3","20.9","20.7","",
"Lower middle income","LMC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1744504541352","","","","","39.0741934645596","","36.2969755951682","","","32.7073236457738","","","","","27.4378245171194","","","","","23.2284381775162","","21.7985048973021","21.1120063473843","20.4321579415577","",
"Low & middle income","LMY","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5478287612582","","","","","30.7659947375916","","29.3054286366779","","","27.3848822324353","","","","","24.4936514415622","","","","","21.9989409121579","","21.1302531386917","20.7210184250202","20.2912155684647","",
"Lesotho","LSO","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","","","","","26.4","","26.5","","","26.6","","","","","27.1","","","","","27.6","","27.7","27.9","28","",
"Late-demographic dividend","LTE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5095316779275","","","","","26.6302944987804","","25.9281402787364","","","24.9929462743916","","","","","23.5642805516622","","","","","22.1926783590386","","21.70019663552","21.505423577721","21.2500855367809","",
"Lithuania","LTU","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6","","","","","40.5","","39.3","","","37.7","","","","","35.4","","","","","33.1","","32.3","31.7","31.4","",
"Luxembourg","LUX","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1","","","","","27.1","","26.9","","","26.3","","","","","25.6","","","","","25","","24.7","24.6","24.5","",
"Latvia","LVA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3","","","","","42","","41.3","","","40","","","","","37.8","","","","","35.9","","35.3","34.9","34.6","",
"Macao SAR, China","MAC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","18.1","","17.3","","","16.4","","","","","14.8","","","","","13.6","","13","12.8","12.5","",
"Monaco","MCO","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4","","","","","24.3","","24.9","","","25.5","","","","","26.5","","","","","27.7","","28.3","28.7","28.8","",
"Madagascar","MDG","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","","","","","43.9","","41","","","37","","","","","32.1","","","","","28.2","","26.8","26.1","25.6","",
"Maldives","MDV","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3","","","","","37.6","","36","","","33.8","","","","","30.4","","","","","27.6","","26.6","26.1","25.5","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8356465332045","","","","","24.9891326045027","","24.0654821338745","","","22.8157275910322","","","","","21.0662625943553","","","","","19.747375974513","","19.3271864292079","19.1038740883008","18.9095280366759","",
"Mexico","MEX","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","","","","","19.9","","19.4","","","18.7","","","","","17.6","","","","","16.6","","16.1","16","15.7","",
"Marshall Islands","MHL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4","","","","","27.8","","28","","","28.3","","","","","28.9","","","","","29.4","","29.6","29.9","29.9","",
"Middle income","MIC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1716696780711","","","","","31.4099824150567","","29.9547766185296","","","28.0526789123981","","","","","25.1854610075528","","","","","22.7158918690616","","21.8570191815014","21.456108300911","21.0277272514245","",
"North Macedonia","MKD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5","","","","","40.8","","40.5","","","40.2","","","","","39.9","","","","","39.6","","39.6","39.5","39.6","",
"Mali","MLI","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1","","","","","14.2","","13.3","","","11.9","","","","","10.1","","","","","8.5","","7.9","7.7","7.4","",
"Malta","MLT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6","","","","","30.5","","29.7","","","28.7","","","","","27.1","","","","","25.7","","25","24.8","24.6","",
"Myanmar","MMR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5","","","","","60","","57.7","","","54.7","","","","","49.9","","","","","45.9","","44.5","43.8","43.4","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6158197731098","","","","","25.7043278105266","","24.785938699354","","","23.5019647062574","","","","","21.7567071577444","","","","","20.3185512306827","","19.8645799843994","19.6391844930072","19.4481697301666","",
"Montenegro","MNE","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8","","","","","36.6","","36.6","","","36.6","","","","","36.5","","","","","37","","37.1","37.1","37.2","",
"Mongolia","MNG","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","","","","","32.2","","31.8","","","31.3","","","","","30.6","","","","","30.1","","29.9","29.7","29.5","",
"Northern Mariana Islands","MNP","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6","","","","","24.2","","22.1","","","19.3","","","","","15.4","","","","","12.4","","11.5","11","10.5","",
"Mauritania","MRT","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7","","","","","16.9","","15.9","","","14.5","","","","","12.7","","","","","11","","10.4","10.1","9.9","",
"Mauritius","MUS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","24.6","","23.7","","","22.5","","","","","20.5","","","","","18.9","","18.2","17.8","17.7","",
"Malawi","MWI","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3","","","","","19.5","","17.9","","","15.7","","","","","12.8","","","","","10.4","","9.6","9.2","8.9","",
"Malaysia","MYS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6","","","","","24.5","","23.4","","","22","","","","","19.7","","","","","18","","17.4","17.1","16.9","",
"North America","NAC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6273299402348","","","","","31.0591999501966","","28.8971800944218","","","25.7619730052719","","","","","21.3708036022011","","","","","17.7396476943795","","16.4752620631322","15.8880841767165","15.2903168544587","",
"Namibia","NAM","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","","","","","9.1","","8.8","","","8.5","","","","","8.1","","","","","7.7","","7.5","7.5","7.4","",
"Nigeria","NGA","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","","","","","7.7","","7","","","6","","","","","4.7","","","","","3.5","","3.3","3.2","3.1","",
"Nicaragua","NIC","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8","","","","","31.1","","29.7","","","27.8","","","","","24.9","","","","","22.4","","21.4","20.9","20.5","",
"Norway","NOR","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3","","","","","34.9","","31.4","","","26.8","","","","","20.8","","","","","16","","14.4","13.7","12.9","",
"Nepal","NPL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.9","","","","","53.3","","49.5","","","44.6","","","","","37.7","","","","","32.4","","30.4","29.5","28.7","",
"Naoero","NRU","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1","","","","","57.4","","54.5","","","50.2","","","","","44","","","","","38.5","","36.6","35.8","34.8","",
"New Zealand","NZL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","","23.4","","21.2","","","18.3","","","","","14.3","","","","","11.3","","10.3","9.8","9.3","",
"OECD members","OED","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.935873403967","","","","","29.8784494196367","","28.4473384430284","","","26.4524087199692","","","","","23.5554492108344","","","","","21.1157261919701","","20.2400201637219","19.8256874819394","19.410767204818","",
"Oman","OMN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","","","","","7.6","","7.7","","","7.8","","","","","8.1","","","","","8.3","","8.4","8.5","8.5","",
"Other small states","OSS","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5988526977689","","","","","31.1618839159545","","30.0242376829764","","","28.5040265113418","","","","","26.4410635641621","","","","","24.9608568746571","","24.3150910183603","24.047708024962","23.8191013887132","",
"Pakistan","PAK","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5","","","","","32.6","","30.6","","","27.7","","","","","23.6","","","","","20.2","","19","18.4","17.9","",
"Panama","PAN","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","","","","","10.8","","9.8","","","8.7","","","","","7.1","","","","","5.7","","5.3","5","4.8","",
"Peru","PER","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","","","","","26.5","","24.5","","","21.6","","","","","17.6","","","","","14.4","","13.4","12.9","12.4","",
"Philippines","PHL","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7","","","","","31.5","","29.9","","","27.6","","","","","24.6","","","","","21.9","","20.9","20.3","19.9","",
"Palau","PLW","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","","","","","29","","28.2","","","27.1","","","","","25.4","","","","","23.9","","23.5","23.3","23","",
